,Unnamed: 0,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
10,GABAergic Neurons,0.00050472183,0.02002038,0.527,0.473,0.473,0.3349090909090909,False,Adarb1
9,Medium Spiny Neurons,0.0005032926,0.009547531,0.547,0.453,0.453,0.3608999999999999,False,Tnfaip3
9,Medium Spiny Neurons,0.0004994591,0.009548103,0.546,0.454,0.454,0.296,False,Cav1
2939,Endocrine Cells,0.0004981746,0.027968299,0.513,0.487,0.487,0.3665833333333333,False,Prkcd
237,Oligodendrocytes,0.0004978335,0.010234358,0.523,0.477,0.477,0.3414,False,Anxa2
9,Medium Spiny Neurons,0.0004965313,0.009583855,0.545,0.455,0.455,0.3339999999999999,False,Pls1
10,GABAergic Neurons,0.00049056194,0.019754061,0.527,0.473,0.473,0.3350909090909091,False,Sulf2
1557,Oligodendrocytes,0.0004819029,0.009989419,0.523,0.477,0.477,0.2672,False,Hexb
8,Medium Spiny Neurons,0.00047959888,0.009552214,0.545,0.455,0.455,0.3145555555555555,False,Hk2
2482,Oligodendrocytes,0.0004700692,0.010316344,0.523,0.477,0.477,0.3729090909090909,False,Notch1
8,Medium Spiny Neurons,0.00046599415,0.009583223,0.543,0.457,0.457,0.2994444444444444,False,Ets1
9,Medium Spiny Neurons,0.00046409015,0.009538543,0.543,0.457,0.457,0.3087,False,Ece1
4280,Medium Spiny Neurons,0.00046349573,0.009553553,0.543,0.457,0.457,0.3526666666666666,False,Ifit1
9,Medium Spiny Neurons,0.0004566224,0.0095728515,0.542,0.458,0.458,0.3244999999999999,False,Rhoc
3465,Neural Stem Cells,0.00044374441,0.021417705,0.509,0.491,0.491,0.3339,False,Slc16a1
1041,Medium Spiny Neurons,0.00043776698,0.009514251,0.542,0.458,0.458,0.262,False,Erbin
9,Medium Spiny Neurons,0.00043533964,0.009556933,0.542,0.458,0.458,0.2794,False,Prl
3082,Excitatory Neurons,0.00043035846,0.012839265,0.515,0.485,0.485,0.258,False,Qdpr
9,Neural Stem Cells,0.00042989006,0.021270683,0.509,0.491,0.491,0.2716,False,Cldn11
2770,Microglia,0.0004152055,0.01808052,0.492,0.508,0.492,0.283090909090909,False,Plin4
10,Microglia,0.0004149675,0.018252008,0.492,0.508,0.492,0.3105454545454545,False,Hipk2
9,Oligodendrocytes,0.00041326162,0.010311896,0.522,0.478,0.478,0.3634,False,Sox21
9,Astrocytes,0.00040298278,0.016528757,0.53,0.47,0.47,0.3176,False,Mal
6,Medium Spiny Neurons,0.00039899422,0.009576706,0.542,0.458,0.458,0.3045714285714286,False,Gab1
10,Oligodendrocytes,0.00039744447,0.0102687385,0.522,0.478,0.478,0.2986363636363636,False,Tubb2b
10,GABAergic Neurons,0.00039213538,0.019697597,0.525,0.475,0.475,0.2857272727272727,False,Efnb3
802,Oligodendrocytes,0.0003905493,0.010105339,0.522,0.478,0.478,0.332,False,Ctdsp1
3310,Endothelial Cells,0.0003888781,0.026688226,0.505,0.495,0.495,0.2017272727272727,False,Selenop
8,Medium Spiny Neurons,0.0003882077,0.009584974,0.541,0.459,0.459,0.3035555555555556,False,Olig2
2037,Medium Spiny Neurons,0.00038691502,0.00951332,0.541,0.459,0.459,0.3453,False,Lypd1
1702,Endocrine Cells,0.00038392982,0.027775982,0.512,0.488,0.488,0.3730909090909092,False,Il18
4246,Microglia,0.00037899724,0.018107733,0.492,0.508,0.492,0.3482727272727273,False,Slc16a1
11,Microglia,0.00037787834,0.018155944,0.492,0.508,0.492,0.3740833333333332,False,Sst
11,Endocrine Cells,0.00037191965,0.02773851,0.511,0.489,0.489,0.3725,False,Sox6
8,Endocrine Cells,0.000364062,0.027755681,0.511,0.489,0.489,0.3542222222222222,False,Ednrb
3983,Microglia,0.00034679106,0.01812279,0.492,0.508,0.492,0.3155833333333333,False,Vcl
2145,Oligodendrocytes,0.00034566887,0.010255436,0.519,0.481,0.481,0.2678,False,Meis2
8,Medium Spiny Neurons,0.00034074488,0.009542022,0.538,0.462,0.462,0.279,False,Kif1c
10,Medium Spiny Neurons,0.00034068662,0.009523209,0.538,0.462,0.462,0.2556363636363636,False,Sox9
1988,Medium Spiny Neurons,0.00034007165,0.009545024,0.538,0.462,0.462,0.2904444444444444,False,Lima1
11,Microglia,0.00034000562,0.018493984,0.492,0.508,0.492,0.27325,False,Atf4
2915,GABAergic Neurons,0.0003293836,0.019898126,0.525,0.475,0.475,0.2975833333333333,False,Ppp1r1b
8,Medium Spiny Neurons,0.00032802427,0.009546102,0.537,0.463,0.463,0.3464444444444445,False,Gm2a
3093,Medium Spiny Neurons,0.00032680767,0.009552196,0.536,0.464,0.464,0.3589,False,Ramp3
8,Medium Spiny Neurons,0.00032201293,0.009584316,0.536,0.464,0.464,0.3154444444444444,False,Alpl
11,Medium Spiny Neurons,0.00031911375,0.0095828455,0.536,0.464,0.464,0.3245,False,Maf
1209,Microglia,0.00030645414,0.018101882,0.492,0.508,0.492,0.3562,False,Flt1
2540,Medium Spiny Neurons,0.00029190103,0.009541971,0.535,0.465,0.465,0.3511111111111111,False,Ntng1
9,Medium Spiny Neurons,0.00029115274,0.009568213,0.535,0.465,0.465,0.3731,False,Mtf1
1846,GABAergic Neurons,0.0002872824,0.020104235,0.524,0.476,0.476,0.363,False,Kcnab3
9,Medium Spiny Neurons,0.00028163588,0.009584759,0.535,0.465,0.465,0.3420999999999999,False,Pcdh15
10,Oligodendrocytes,0.00027345502,0.010264431,0.517,0.483,0.483,0.3543636363636363,False,Cav2
1700,Astrocytes,0.00026941468,0.016523523,0.525,0.475,0.475,0.3485555555555556,False,Il18
10,Oligodendrocytes,0.00026562,0.010339791,0.517,0.483,0.483,0.2918181818181818,False,Sult1a1
10,Microglia,0.00026415463,0.018170297,0.491,0.509,0.491,0.3041818181818181,False,Ccnd1
443,Neural Stem Cells,0.00026316996,0.021471387,0.502,0.498,0.498,0.3616666666666667,False,Calb1
3525,Astrocytes,0.0002551978,0.016449135,0.525,0.475,0.475,0.3499,False,Slc30a10
4221,Medium Spiny Neurons,0.00025402973,0.009525207,0.533,0.467,0.467,0.3268,False,Pfkl
11,Neural Stem Cells,0.00025326083,0.021459838,0.502,0.498,0.498,0.3521666666666667,False,Padi2
9,Oligodendrocytes,0.00025316342,0.01031994,0.517,0.483,0.483,0.3569,False,Myo1c
10,Oligodendrocytes,0.00024885804,0.0098436335,0.517,0.483,0.483,0.3217272727272727,False,Tsc22d4
9,Medium Spiny Neurons,0.00023972435,0.0095749665,0.531,0.469,0.469,0.3123,False,Sema6a
10,Oligodendrocytes,0.00023771645,0.010323405,0.517,0.483,0.483,0.3879999999999999,False,Ppfibp1
11,Neural Stem Cells,0.00023188899,0.020687098,0.502,0.498,0.498,0.2264166666666666,False,Selenop
2866,Astrocytes,0.00022855926,0.016458571,0.525,0.475,0.475,0.3407272727272727,False,Pmp22
2183,GABAergic Neurons,0.0002281875,0.019748868,0.523,0.477,0.477,0.2666666666666666,False,Mlc1
958,Microglia,0.00022365095,0.018129325,0.491,0.509,0.491,0.3789999999999999,False,Ednrb
8,Medium Spiny Neurons,0.00022045328,0.009553501,0.527,0.473,0.473,0.3524444444444444,False,Ccl2
9,Medium Spiny Neurons,0.00021630955,0.009587838,0.527,0.473,0.473,0.3365999999999999,False,Tac2
8,Medium Spiny Neurons,0.00021343467,0.009552364,0.527,0.473,0.473,0.3445555555555555,False,Nfkb2
10,GABAergic Neurons,0.00020969987,0.019541197,0.522,0.478,0.478,0.2943636363636364,False,Etnppl
11,Microglia,0.0002096944,0.018179078,0.49,0.51,0.49,0.3471666666666667,False,Clic4
790,Oligodendrocytes,0.00020582996,0.010114592,0.516,0.484,0.484,0.3171818181818182,False,Cspg5
11,GABAergic Neurons,0.0002054786,0.019542472,0.522,0.478,0.478,0.3329999999999999,False,Mtus1
10,Medium Spiny Neurons,0.00020473303,0.009583978,0.527,0.473,0.473,0.3033636363636363,False,Mmp15
9,Medium Spiny Neurons,0.0002019527,0.009536247,0.527,0.473,0.473,0.3211,False,Nhsl1
11,Endothelial Cells,0.00020164404,0.030651815,0.501,0.499,0.499,0.3345833333333333,False,Rgcc
3190,Microglia,0.00019364723,0.018221486,0.49,0.51,0.49,0.356090909090909,False,Rhog
4091,Neural Stem Cells,0.0001911691,0.02150386,0.501,0.499,0.499,0.35825,False,Zic2
2135,Medium Spiny Neurons,0.00018811843,0.011738663,0.527,0.473,0.473,0.1909999999999999,False,Meg3
3250,Oligodendrocytes,0.00018727552,0.010281491,0.514,0.486,0.486,0.322,False,S100a10
9,Astrocytes,0.00018331528,0.0163984,0.525,0.475,0.475,0.3615,False,Apln
8,Medium Spiny Neurons,0.00018001371,0.009537746,0.527,0.473,0.473,0.3506666666666667,False,Sox21
3514,Oligodendrocytes,0.00017401946,0.010237267,0.514,0.486,0.486,0.2873636363636363,False,Slc2a1
334,Medium Spiny Neurons,0.00017395086,0.009586459,0.527,0.473,0.473,0.3314545454545454,False,Aspa
11,GABAergic Neurons,0.00016786152,0.019536816,0.522,0.478,0.478,0.3325833333333333,False,Mertk
9,GABAergic Neurons,0.00016612622,0.019752394,0.522,0.478,0.478,0.3133,False,Npc1
837,Medium Spiny Neurons,0.00016573443,0.009532055,0.527,0.473,0.473,0.3369,False,Cxcl12
3155,Oligodendrocytes,0.0001627917,0.010185278,0.514,0.486,0.486,0.32375,False,Rgs20
755,GABAergic Neurons,0.00014474701,0.019610748,0.52,0.48,0.48,0.2975,False,Cryab
1114,Oligodendrocytes,0.00013732827,0.010345966,0.514,0.486,0.486,0.3384545454545454,False,F3
11,GABAergic Neurons,0.00013546391,0.019518185,0.519,0.481,0.481,0.2869166666666666,False,Serpina3n
9,Microglia,0.00012495543,0.018091196,0.49,0.51,0.49,0.308,False,Adamts1
10,Oligodendrocytes,0.00011786216,0.0103505505,0.513,0.487,0.487,0.3656363636363636,False,Prodh
3226,GABAergic Neurons,0.00011547649,0.019999692,0.519,0.481,0.481,0.2804545454545454,False,Rnf13
11,Neural Stem Cells,0.00011107728,0.021447614,0.5,0.5,0.5,0.2952499999999999,False,Gpr88
11,GABAergic Neurons,0.00010260404,0.019551089,0.519,0.481,0.481,0.2298333333333333,False,H2-D1
1870,Endocrine Cells,9.637978e-05,0.027712105,0.511,0.489,0.489,0.3560909090909091,False,Kcnj10
3286,Oligodendrocytes,9.5567666e-05,0.010313723,0.513,0.487,0.487,0.3706363636363636,False,Samhd1
8,GABAergic Neurons,8.731106e-05,0.019502139,0.519,0.481,0.481,0.3295555555555555,False,Slc17a6
3442,GABAergic Neurons,8.4469975e-05,0.019716974,0.519,0.481,0.481,0.3010909090909091,False,Sirt2
4257,Medium Spiny Neurons,8.28173e-05,0.009549845,0.523,0.477,0.477,0.3305999999999999,False,Slc16a3
1989,Microglia,6.3083775e-05,0.01812126,0.489,0.511,0.489,0.3102999999999999,False,Lima1
10,Oligodendrocytes,6.295458e-05,0.010343653,0.513,0.487,0.487,0.375090909090909,False,Lfng
10,Oligodendrocytes,5.037207e-05,0.010328331,0.513,0.487,0.487,0.3583636363636364,False,Iqgap1
11,Oligodendrocytes,4.6918838e-05,0.010348813,0.513,0.487,0.487,0.3368333333333333,False,Pdyn
11,Neural Stem Cells,4.3721855e-05,0.021481382,0.5,0.5,0.5,0.3398333333333334,False,Zic1
11,GABAergic Neurons,3.802041e-05,0.020344036,0.519,0.481,0.481,0.3295833333333333,False,Lbh
11,Endocrine Cells,3.719834e-05,0.027890675,0.511,0.489,0.489,0.3078333333333333,False,Elmo1
10,Microglia,3.6236408e-05,0.018096985,0.488,0.512,0.488,0.2948181818181818,False,Vegfa
9,Astrocytes,3.489412e-05,0.016420381,0.519,0.481,0.481,0.3646,False,Pdgfrb
9,Medium Spiny Neurons,3.2210617e-05,0.009553147,0.517,0.483,0.483,0.3428,False,Kcnj10
3658,Oligodendrocytes,2.6234475e-05,0.010289377,0.512,0.488,0.488,0.3386363636363636,False,Spon1
2541,Microglia,1.656146e-05,0.01811204,0.488,0.512,0.488,0.3648,False,Ntng1
2039,Endocrine Cells,1.6281363e-05,0.027770534,0.511,0.489,0.489,0.368,False,Lypd1
8,Microglia,1.0157315e-05,0.018144382,0.488,0.512,0.488,0.3182222222222222,False,Calb1
10,GABAergic Neurons,7.87681e-06,0.019654304,0.517,0.483,0.483,0.3089999999999999,False,Appl2
1809,Medium Spiny Neurons,3.8179396e-06,0.009580451,0.516,0.484,0.484,0.3488999999999999,False,Itpkb
957,Oligodendrocytes,3.603354e-06,0.0102934,0.51,0.49,0.49,0.3678,False,Ednrb
2566,Medium Spiny Neurons,3.2580076e-06,0.009586416,0.516,0.484,0.484,0.3538181818181818,False,Olig1
10,Oligodendrocytes,-9.008581e-06,0.010343592,0.51,0.49,0.49,0.348090909090909,False,Inpp4b
11,GABAergic Neurons,-9.612596e-06,0.019696409,0.517,0.483,0.483,0.3441666666666667,False,Mal
3743,Oligodendrocytes,-1.4892902e-05,0.010357662,0.51,0.49,0.49,0.3614166666666666,False,Tac2
10,Microglia,-1.808087e-05,0.018106865,0.488,0.512,0.488,0.379,False,Cpt1a
3261,Oligodendrocytes,-2.4533972e-05,0.010188971,0.51,0.49,0.49,0.279,False,S1pr1
4114,Microglia,-2.537137e-05,0.018112568,0.488,0.512,0.488,0.3119090909090909,False,Ddit3
4030,Medium Spiny Neurons,-2.8444601e-05,0.009583775,0.516,0.484,0.484,0.3861818181818182,False,Vxn
1043,Microglia,-3.053435e-05,0.018313723,0.488,0.512,0.488,0.2980833333333333,False,Erbin
3754,Oligodendrocytes,-3.6137684e-05,0.010253836,0.51,0.49,0.49,0.3799999999999999,False,Tcf7l2
2195,Neural Stem Cells,-3.8509712e-05,0.021411333,0.499,0.501,0.499,0.3599166666666666,False,Mmd2
11,GABAergic Neurons,-4.9340255e-05,0.019557571,0.516,0.484,0.484,0.2915,False,Itih5
923,GABAergic Neurons,-4.946629e-05,0.019687619,0.516,0.484,0.484,0.328,False,Dusp6
3238,GABAergic Neurons,-5.2520118e-05,0.019640794,0.516,0.484,0.484,0.2801818181818181,False,S100a1
9,Microglia,-5.3310847e-05,0.018122101,0.488,0.512,0.488,0.3237,False,Spon1
1739,Neural Stem Cells,-5.789944e-05,0.021518707,0.499,0.501,0.499,0.3606666666666666,False,Inpp4b
3851,Oligodendrocytes,-6.673177e-05,0.010348034,0.509,0.491,0.491,0.3033333333333333,False,Tmem176a
671,Astrocytes,-7.5996315e-05,0.016289353,0.517,0.483,0.483,0.3557499999999999,False,Clic6
10,Microglia,-9.557288e-05,0.018163452,0.487,0.513,0.487,0.3129999999999999,False,Cers2
10,Microglia,-0.00011546165,0.018124694,0.486,0.514,0.486,0.3153636363636364,False,Igf1r
8,Oligodendrocytes,-0.00012340276,0.01035135,0.507,0.493,0.493,0.3711111111111111,False,Tnfrsf1a
11,Microglia,-0.00013206691,0.018095776,0.486,0.514,0.486,0.31325,False,Cntn2
2638,Microglia,-0.00013321734,0.018151946,0.486,0.514,0.486,0.31,False,Parvb
10,Microglia,-0.00013394107,0.018111054,0.486,0.514,0.486,0.3349999999999999,False,Lamc1
11,GABAergic Neurons,-0.00013822236,0.019869162,0.514,0.486,0.486,0.3349166666666667,False,Otof
10,Endocrine Cells,-0.00015159656,0.027816422,0.509,0.491,0.491,0.2880909090909091,False,Meis2
11,GABAergic Neurons,-0.0001583099,0.020018341,0.514,0.486,0.486,0.3742499999999999,False,Serpine2
1462,GABAergic Neurons,-0.00015887326,0.019812554,0.514,0.486,0.486,0.3072727272727272,False,Gpr37l1
10,Oligodendrocytes,-0.00016485341,0.010327486,0.506,0.494,0.494,0.3592727272727272,False,Mfsd2a
11,Oligodendrocytes,-0.00017574934,0.010189108,0.505,0.495,0.495,0.3300833333333333,False,Ddah1
1906,Medium Spiny Neurons,-0.00018563855,0.009527486,0.513,0.487,0.487,0.3804545454545454,False,Kitl
10,GABAergic Neurons,-0.00018880778,0.019570177,0.514,0.486,0.486,0.3178181818181818,False,Gpam
1749,Microglia,-0.00019787834,0.018089889,0.485,0.515,0.485,0.3455,False,Iqgap1
1823,Oligodendrocytes,-0.00021297867,0.010294024,0.504,0.496,0.496,0.37225,False,Jam2
10,Medium Spiny Neurons,-0.00021329045,0.009548405,0.512,0.488,0.488,0.3547272727272727,False,Anxa2
3309,Microglia,-0.00021505391,0.022708016,0.485,0.515,0.485,0.1723999999999999,False,Selenop
10,Medium Spiny Neurons,-0.0002156707,0.009539349,0.512,0.488,0.488,0.3576363636363636,False,Tfrc
3670,Medium Spiny Neurons,-0.00022399676,0.009563529,0.511,0.489,0.489,0.3633636363636363,False,Sst
167,Oligodendrocytes,-0.0002464344,0.0103456555,0.5,0.5,0.5,0.3835833333333333,False,Agt
3394,GABAergic Neurons,-0.00025518952,0.021163173,0.512,0.488,0.488,0.3359090909090909,False,Serpini1
10,Oligodendrocytes,-0.0002679688,0.010365032,0.499,0.501,0.499,0.3559090909090909,False,Esam
3491,GABAergic Neurons,-0.00026987994,0.019915992,0.51,0.49,0.49,0.3095833333333333,False,Slc17a7
3680,Microglia,-0.00027629855,0.018644845,0.484,0.516,0.484,0.3087777777777777,False,Stab1
9,Microglia,-0.00027858734,0.018132335,0.484,0.516,0.484,0.3613,False,Abcg2
2254,Neural Stem Cells,-0.0002790844,0.021264864,0.491,0.509,0.491,0.3394545454545454,False,Msn
10,Microglia,-0.00027946167,0.018080918,0.484,0.516,0.484,0.3231818181818182,False,Pdyn
10,GABAergic Neurons,-0.00028007585,0.019627761,0.51,0.49,0.49,0.2995454545454545,False,Vcl
10,GABAergic Neurons,-0.00028034023,0.019953778,0.51,0.49,0.49,0.3321818181818182,False,Edil3
3779,Oligodendrocytes,-0.0002861694,0.010218943,0.498,0.502,0.498,0.3693333333333333,False,Tfrc
9,Microglia,-0.00028864085,0.01815086,0.484,0.516,0.484,0.369,False,Tcf7l2
11,Oligodendrocytes,-0.000289457,0.010362148,0.498,0.502,0.498,0.34125,False,Vtn
11,Oligodendrocytes,-0.00028946076,0.010274725,0.498,0.502,0.498,0.3703333333333333,False,Gpr17
11,Medium Spiny Neurons,-0.00028985858,0.0095258,0.504,0.496,0.496,0.326,False,Rap1a
3802,Oligodendrocytes,-0.0002948924,0.01034371,0.497,0.503,0.497,0.3332727272727273,False,Tgfbr3
4211,Oligodendrocytes,-0.00029566608,0.010361639,0.497,0.503,0.497,0.3578333333333333,False,Hk2
11,Neurons,-0.000297403,0.012964637,0.497,0.503,0.497,0.3699999999999999,False,Slc17a6
11,Oligodendrocytes,-0.0003077804,0.010325063,0.496,0.504,0.496,0.3154166666666667,False,Ccnd2
11,Microglia,-0.0003089411,0.018113114,0.483,0.517,0.483,0.32325,False,Peg10
455,Oligodendrocytes,-0.00031573206,0.010218601,0.496,0.504,0.496,0.3488333333333333,False,Calb2
1439,Medium Spiny Neurons,-0.00031884701,0.009551149,0.503,0.497,0.497,0.3128333333333333,False,Gpc4
3599,Medium Spiny Neurons,-0.0003191978,0.00958776,0.503,0.497,0.497,0.3434999999999999,False,Sox10
1835,Oligodendrocyte Precursor Cells,-0.0003194163,0.011879444,0.498,0.502,0.498,0.3168333333333333,False,Jun
3656,Astrocytes,-0.000323045,0.016571121,0.515,0.485,0.485,0.3054444444444444,False,Spon1
371,GABAergic Neurons,-0.00032418,0.019813934,0.51,0.49,0.49,0.2208333333333333,False,B2m
10,Oligodendrocytes,-0.000327372,0.010345621,0.496,0.504,0.496,0.3003636363636363,False,Lamb2
3395,Oligodendrocytes,-0.0003291497,0.010237862,0.496,0.504,0.496,0.34925,False,Serpini1
2506,Oligodendrocytes,-0.0003307672,0.010360324,0.496,0.504,0.496,0.3476363636363637,False,Notch3
1737,GABAergic Neurons,-0.00033640023,0.019642845,0.51,0.49,0.49,0.3339,False,Inpp4b
1330,GABAergic Neurons,-0.00033758808,0.01967143,0.51,0.49,0.49,0.3736363636363636,False,Gfra1
11,GABAergic Neurons,-0.00034153127,0.019606471,0.51,0.49,0.49,0.30675,False,Grn
11,Medium Spiny Neurons,-0.00034160298,0.009588562,0.501,0.499,0.499,0.347,False,Prkcq
11,Oligodendrocytes,-0.00034187682,0.010294179,0.496,0.504,0.496,0.3865833333333333,False,Ntng1
11,Oligodendrocytes,-0.00034842998,0.01035043,0.496,0.504,0.496,0.3803333333333333,False,Nfkb2
3131,Medium Spiny Neurons,-0.00035313048,0.009538644,0.5,0.5,0.5,0.32875,False,Rbp1
11,Excitatory Neurons,-0.00035554142,0.012526967,0.497,0.503,0.497,0.2985833333333333,False,Xist
3742,Microglia,-0.00035634422,0.018070756,0.481,0.519,0.481,0.3497272727272726,False,Tac2
10,Oligodendrocytes,-0.00035636593,0.010010988,0.495,0.505,0.495,0.3325454545454545,False,Fbxo2
10,Oligodendrocytes,-0.0003569558,0.010299441,0.496,0.504,0.496,0.3488181818181818,False,Arhgap31
10,Neural Stem Cells,-0.0003599937,0.02151381,0.49,0.51,0.49,0.376,False,Pdgfrb
11,Oligodendrocytes,-0.00037036065,0.010247304,0.494,0.506,0.494,0.3409166666666666,False,Lima1
971,Microglia,-0.00037494648,0.018100351,0.481,0.519,0.481,0.302,False,Efnb3
2602,Microglia,-0.000375152,0.018114833,0.481,0.519,0.481,0.3337272727272727,False,Otud7b
11,GABAergic Neurons,-0.0003778046,0.019514414,0.509,0.491,0.491,0.3476666666666666,False,Adgrg1
10,Endocrine Cells,-0.0003782762,0.027780253,0.509,0.491,0.491,0.3799999999999999,False,Isg15
3731,Microglia,-0.00037882614,0.018086864,0.481,0.519,0.481,0.35925,False,Tac1
11,Oligodendrocytes,-0.0003843221,0.009856467,0.493,0.507,0.493,0.3100833333333333,False,Ptprz1
10,Oligodendrocytes,-0.00038761133,0.010319974,0.493,0.507,0.493,0.3629090909090909,False,Notch2
3095,Microglia,-0.00039036473,0.01809922,0.48,0.52,0.48,0.3785833333333332,False,Ramp3
11,GABAergic Neurons,-0.00039277636,0.019655677,0.509,0.491,0.491,0.3625,False,Hcn2
10,Microglia,-0.0003938527,0.01806847,0.48,0.52,0.48,0.358090909090909,False,Mt1
11,Medium Spiny Neurons,-0.00041156466,0.009532334,0.497,0.503,0.497,0.3725833333333333,False,Cab39l
10,Oligodendrocytes,-0.00041226574,0.010358173,0.493,0.507,0.493,0.3528181818181818,False,Irgm2
83,Medium Spiny Neurons,-0.00041230282,0.009581164,0.497,0.503,0.497,0.3391666666666666,False,Adamts1
1883,Medium Spiny Neurons,-0.00041302733,0.009597956,0.497,0.503,0.497,0.31425,False,Kdr
11,Microglia,-0.00041997974,0.018201586,0.48,0.52,0.48,0.3446666666666666,False,Ndn
2123,GABAergic Neurons,-0.00042183112,0.019487886,0.508,0.492,0.492,0.3738333333333333,False,Mcam
1210,Oligodendrocytes,-0.0004219251,0.010351332,0.492,0.508,0.492,0.3685454545454545,False,Flt1
10,Oligodendrocytes,-0.00042422456,0.010241765,0.491,0.509,0.491,0.366,False,Utrn
4198,Oligodendrocytes,-0.00042474136,0.010012621,0.491,0.509,0.491,0.3275454545454546,False,Hif1a
3718,Medium Spiny Neurons,-0.00042592187,0.009543173,0.496,0.504,0.496,0.3289999999999999,False,Synpo2
491,Oligodendrocytes,-0.00042813894,0.010356896,0.491,0.509,0.491,0.3469166666666666,False,Car4
11,GABAergic Neurons,-0.00043128044,0.01960165,0.508,0.492,0.492,0.3199166666666667,False,Arrdc3
1281,Neural Stem Cells,-0.00043163323,0.02123907,0.489,0.511,0.489,0.3583999999999999,False,Gab1
9,Microglia,-0.00043196577,0.018207211,0.477,0.523,0.477,0.3162999999999999,False,Fbxo2
143,GABAergic Neurons,-0.00043309917,0.019585652,0.508,0.492,0.492,0.3460833333333333,False,Adora2a
1366,Oligodendrocytes,-0.00044092454,0.010357708,0.491,0.509,0.491,0.329,False,Gjb2
10,Microglia,-0.0004442135,0.018146612,0.477,0.523,0.477,0.3354545454545454,False,Cpne4
11,Microglia,-0.00044605637,0.01821303,0.477,0.523,0.477,0.29875,False,Gjb6
982,Oligodendrocytes,-0.0004508948,0.010360585,0.491,0.509,0.491,0.3301818181818182,False,Egfl7
3467,GABAergic Neurons,-0.00045242297,0.019546898,0.507,0.493,0.493,0.3603333333333333,False,Slc16a1
2663,GABAergic Neurons,-0.00045385517,0.019906847,0.508,0.492,0.492,0.3026666666666667,False,Pde10a
47,Medium Spiny Neurons,-0.00045508752,0.009557035,0.495,0.505,0.495,0.3714166666666667,False,Acaa2
10,Oligodendrocytes,-0.00047082154,0.010358487,0.491,0.509,0.491,0.3534545454545454,False,Fn1
